date,month,site,plot,treatment,sp,ID,focal,age,leaves_tot,leaves_infec,Bp_spots,leaf_area.pix,lesion_area.pix,leaf_count,scan_notes
20190926,sep,D3,8,fungicide,Mv,3,1,seedling,3,1,NA,24301,168,1,NA
20190925,sep,D3,9,fungicide,Mv,1,1,seedling,2,0,NA,5577,0,1,NA
20190925,sep,D3,9,fungicide,Mv,2,1,seedling,2,0,NA,10046,0,1,NA
20190925,sep,D3,9,fungicide,Mv,3,1,seedling,2,0,NA,12999,0,1,NA
20190925,sep,D3,10,fungicide,Mv,1,1,seedling,4,0,NA,16204,376,1,NA
20190925,sep,D3,10,fungicide,Mv,2,1,seedling,2,0,NA,7573,0,1,NA
20190925,sep,D3,10,fungicide,Mv,3,1,seedling,2,0,NA,16440,5,1,NA
20190925,sep,D3,1,water,Mv,1,1,seedling,3,1,NA,15292,311,1,NA
20190925,sep,D3,1,water,Mv,2,1,seedling,2,1,NA,8931,4244,1,NA
20190925,sep,D3,1,water,Mv,3,1,seedling,2,2,NA,12660,74,1,NA
20190925,sep,D3,2,water,Mv,1,1,seedling,2,2,NA,11520,811,1,NA
20190925,sep,D3,2,water,Mv,2,1,seedling,3,2,NA,11746,854,1,NA
20190925,sep,D3,2,water,Mv,3,1,seedling,2,2,NA,17015,2904,1,NA
20190926,sep,D3,3,water,Mv,1,1,seedling,2,1,NA,6489,2193,1,NA
20190926,sep,D3,3,water,Mv,2,1,seedling,2,1,NA,8930,505,1,NA
20190926,sep,D3,3,water,Mv,3,1,seedling,3,1,NA,4201,189,1,NA
20190925,sep,D3,4,water,Mv,1,1,seedling,4,2,NA,20074,564,1,NA
20190925,sep,D3,4,water,Mv,2,1,seedling,3,2,NA,11567,698,1,NA
20190925,sep,D3,4,water,Mv,3,1,seedling,3,1,NA,13990,3204,1,NA
20190925,sep,D3,5,water,Mv,1,1,seedling,3,3,NA,16571,3366,1,NA
20190925,sep,D3,5,water,Mv,2,1,seedling,3,2,NA,11891,144,1,NA
20190925,sep,D3,5,water,Mv,3,1,seedling,2,2,NA,20829,1536,1,NA
20190925,sep,D3,6,water,Mv,1,1,seedling,1,1,NA,10892,145,1,NA
20190925,sep,D3,6,water,Mv,2,1,seedling,3,3,NA,19449,50,1,NA
20190925,sep,D3,6,water,Mv,3,1,seedling,1,1,NA,10309,3418,1,NA
20190925,sep,D3,7,water,Mv,1,1,seedling,3,1,NA,11304,855,1,NA
20190925,sep,D3,7,water,Mv,2,1,seedling,3,1,NA,5389,932,1,NA
20190925,sep,D3,7,water,Mv,3,1,seedling,3,0,NA,3085,0,1,NA
20190926,sep,D3,8,water,Mv,1,1,seedling,2,1,NA,17498,365,1,NA
20190926,sep,D3,8,water,Mv,2,1,seedling,1,1,NA,7010,3238,1,NA
20190926,sep,D3,8,water,Mv,3,1,seedling,2,1,NA,10483,1243,1,NA
20190925,sep,D3,9,water,Mv,1,1,seedling,3,1,NA,16016,2886,1,NA
20190925,sep,D3,9,water,Mv,2,1,seedling,1,0,NA,5022,0,1,NA
20190925,sep,D3,9,water,Mv,3,1,seedling,1,0,NA,10688,368,1,NA
20190925,sep,D3,10,water,Mv,1,1,seedling,2,1,NA,10267,3722,1,NA
20190925,sep,D3,10,water,Mv,2,1,seedling,1,1,NA,11172,1949,1,NA
20190925,sep,D3,10,water,Mv,3,1,seedling,2,0,NA,12027,0,1,NA
20190924,sep,D4,1,fungicide,Mv,1,1,seedling,3,0,NA,7699,0,1,NA
20190924,sep,D4,1,fungicide,Mv,2,1,seedling,3,0,NA,10807,3997,1,NA
20190924,sep,D4,1,fungicide,Mv,3,1,seedling,2,0,NA,4880,290,1,NA
20190924,sep,D4,2,fungicide,Mv,1,1,seedling,2,1,NA,16646,218,1,NA
20190924,sep,D4,2,fungicide,Mv,2,1,seedling,3,1,NA,12906,12036,1,NA
20190924,sep,D4,2,fungicide,Mv,3,1,seedling,2,1,NA,21182,1513,1,NA
20190924,sep,D4,3,fungicide,Mv,1,1,seedling,5,1,NA,20225,20049,1,NA
20190924,sep,D4,3,fungicide,Mv,2,1,seedling,6,1,NA,33698,24355,1,NA
20190924,sep,D4,3,fungicide,Mv,3,1,seedling,4,1,NA,4999,93,1,NA
20190924,sep,D4,4,fungicide,Mv,1,1,seedling,3,0,NA,48060,983,1,NA
20190924,sep,D4,4,fungicide,Mv,2,1,seedling,2,1,NA,78626,22544,1,NA
20190924,sep,D4,4,fungicide,Mv,3,1,seedling,4,1,NA,43724,17935,1,NA
20190924,sep,D4,5,fungicide,Mv,1,1,seedling,4,2,NA,55606,10557,1,NA
20190924,sep,D4,5,fungicide,Mv,2,1,seedling,5,4,NA,39765,677,1,NA
20190924,sep,D4,5,fungicide,Mv,3,1,seedling,4,3,NA,25930,3634,1,NA
20190924,sep,D4,6,fungicide,Mv,1,1,seedling,5,2,NA,33143,13196,1,NA
20190924,sep,D4,6,fungicide,Mv,2,1,seedling,5,1,NA,16332,5036,1,NA
20190924,sep,D4,6,fungicide,Mv,3,1,seedling,3,1,NA,50133,49264,1,NA
20190924,sep,D4,7,fungicide,Mv,1,1,seedling,4,2,NA,23391,2808,1,NA
20190924,sep,D4,7,fungicide,Mv,2,1,seedling,4,1,NA,20926,20621,1,NA
20190924,sep,D4,7,fungicide,Mv,3,1,seedling,4,1,NA,39707,882,1,NA
20190924,sep,D4,8,fungicide,Mv,1,1,seedling,5,1,NA,27913,905,1,NA
20190924,sep,D4,8,fungicide,Mv,2,1,seedling,4,1,NA,17992,401,1,NA
20190924,sep,D4,8,fungicide,Mv,3,1,seedling,2,1,NA,6373,204,1,NA
20190924,sep,D4,9,fungicide,Mv,1,1,seedling,4,0,NA,16568,7242,1,NA
20190924,sep,D4,9,fungicide,Mv,2,1,seedling,1,1,NA,50786,45141,1,NA
20190924,sep,D4,9,fungicide,Mv,3,1,seedling,3,2,NA,19581,6422,1,NA
20190924,sep,D4,10,fungicide,Mv,1,1,seedling,3,0,NA,7016,0,1,NA
20190924,sep,D4,10,fungicide,Mv,2,1,seedling,3,0,NA,9831,223,1,NA
20190924,sep,D4,10,fungicide,Mv,3,1,seedling,3,0,NA,4676,115,1,NA
20190924,sep,D4,1,water,Mv,1,1,seedling,5,3,NA,17858,3888,1,NA
20190924,sep,D4,1,water,Mv,2,1,seedling,3,2,NA,15712,490,1,NA
20190924,sep,D4,1,water,Mv,3,1,seedling,3,1,NA,18990,34,1,NA
20190924,sep,D4,2,water,Mv,1,1,seedling,4,2,NA,8463,198,1,NA
20190924,sep,D4,2,water,Mv,2,1,seedling,4,4,NA,8463,198,1,NA
20190924,sep,D4,2,water,Mv,3,1,seedling,2,1,NA,30400,29090,1,NA
20190924,sep,D4,3,water,Mv,1,1,seedling,6,6,NA,60396,20867,1,NA
20190924,sep,D4,3,water,Mv,2,1,seedling,6,6,NA,80950,50726,1,NA
20190924,sep,D4,3,water,Mv,3,1,seedling,5,5,NA,55152,53883,1,NA
20190924,sep,D4,4,water,Mv,1,1,seedling,3,3,NA,10563,10082,1,NA
20190924,sep,D4,4,water,Mv,2,1,seedling,3,3,NA,26278,25523,1,NA
20190924,sep,D4,4,water,Mv,3,1,seedling,4,4,NA,10206,8353,1,NA
20190924,sep,D4,5,water,Mv,1,1,seedling,3,1,NA,71754,44014,1,NA
20190924,sep,D4,5,water,Mv,2,1,seedling,3,1,NA,79202,47364,1,NA
20190924,sep,D4,5,water,Mv,3,1,seedling,3,1,NA,69335,68539,1,NA
20190924,sep,D4,6,water,Mv,1,1,seedling,4,2,NA,30173,29797,1,NA
20190924,sep,D4,6,water,Mv,2,1,seedling,5,2,NA,36819,35398,1,NA
20190924,sep,D4,6,water,Mv,3,1,seedling,6,3,NA,34389,21358,1,NA
20190924,sep,D4,7,water,Mv,1,1,seedling,5,4,NA,13403,7208,1,NA
20190924,sep,D4,7,water,Mv,2,1,seedling,6,6,NA,66737,65709,1,NA
20190924,sep,D4,7,water,Mv,3,1,seedling,6,6,NA,74854,53360,1,NA
20190924,sep,D4,8,water,Mv,1,1,seedling,2,2,NA,3957,1061,1,NA
20190924,sep,D4,8,water,Mv,2,1,seedling,2,1,NA,2294,348,1,NA
20190924,sep,D4,8,water,Mv,3,1,seedling,3,0,NA,3443,0,1,NA
20190924,sep,D4,9,water,Mv,1,1,seedling,3,0,NA,4783,0,1,NA
20190924,sep,D4,9,water,Mv,2,1,seedling,3,0,NA,5217,0,1,NA
20190924,sep,D4,9,water,Mv,3,1,seedling,4,0,NA,10301,0,1,NA
20190924,sep,D4,10,water,Mv,1,1,seedling,4,4,NA,38171,36758,1,NA
20190924,sep,D4,10,water,Mv,2,1,seedling,4,4,NA,9702,9489,1,NA
20190924,sep,D4,10,water,Mv,3,1,seedling,4,4,NA,13984,12097,1,NA
20190928,sep,D1,1,fungicide,Ev,1,1,seedling,3,1,0,56580,53313,1,NA
20190928,sep,D1,1,fungicide,Ev,A,1,adult,4,3,1,64970,63076,1,NA
20190928,sep,D1,2,fungicide,Ev,1,1,seedling,6,3,0,91651,89968,1,NA
20190928,sep,D1,2,fungicide,Ev,2,1,seedling,4,2,0,86492,84149,1,NA
20190928,sep,D1,2,fungicide,Ev,3,1,seedling,6,3,0,23257,19515,1,NA
20190928,sep,D1,3,fungicide,Ev,1,1,seedling,8,7,0,68458,67386,1,NA
20190928,sep,D1,3,fungicide,Ev,2,1,seedling,8,4,0,94507,78961,1,NA
20190928,sep,D1,3,fungicide,Ev,3,1,seedling,7,4,0,80757,72838,1,NA
20190928,sep,D1,3,fungicide,Ev,A,1,adult,4,4,0,136570,135088,1,NA
20190928,sep,D1,4,fungicide,Ev,1,1,seedling,6,3,1,57266,53832,1,NA
20190928,sep,D1,4,fungicide,Ev,2,1,seedling,4,3,0,38544,32205,1,NA
20190928,sep,D1,4,fungicide,Ev,3,1,seedling,4,2,0,41340,36892,1,NA
20190928,sep,D1,5,fungicide,Ev,1,1,seedling,3,1,0,27838,19698,1,NA
20190928,sep,D1,5,fungicide,Ev,2,1,seedling,6,3,1,39533,36206,1,NA
20190928,sep,D1,5,fungicide,Ev,3,1,seedling,3,1,0,27909,4949,1,NA
20190928,sep,D1,6,fungicide,Ev,1,1,seedling,8,7,0,73144,37440,1,NA
20190928,sep,D1,6,fungicide,Ev,2,1,seedling,8,5,1,41658,3540,1,NA
20190928,sep,D1,6,fungicide,Ev,3,1,seedling,8,4,0,71111,69202,1,NA
20190928,sep,D1,6,fungicide,Ev,A,1,adult,5,4,0,40684,9222,1,NA
20190928,sep,D1,7,fungicide,Ev,1,1,seedling,3,1,0,47798,42048,1,NA
20190928,sep,D1,7,fungicide,Ev,3,1,seedling,5,4,0,18417,14173,1,NA
20190928,sep,D1,7,fungicide,Ev,A,1,adult,3,1,0,94820,80480,1,NA
20190928,sep,D1,8,fungicide,Ev,1,1,seedling,10,7,0,77422,76190,1,NA
20190928,sep,D1,8,fungicide,Ev,2,1,seedling,5,4,0,70970,69004,1,NA
20190928,sep,D1,8,fungicide,Ev,3,1,seedling,6,4,0,48614,12116,1,NA
20190928,sep,D1,8,fungicide,Ev,A,1,adult,9,6,0,63032,59612,1,NA
20190928,sep,D1,9,fungicide,Ev,1,1,seedling,3,1,0,7846,2093,1,NA
20190928,sep,D1,9,fungicide,Ev,2,1,seedling,4,2,0,29543,6117,1,NA
20190928,sep,D1,9,fungicide,Ev,3,1,seedling,3,1,1,15049,11761,1,NA
20190928,sep,D1,9,fungicide,Ev,A,1,adult,3,1,0,57801,55421,1,NA
20190928,sep,D1,10,fungicide,Ev,1,1,seedling,4,1,0,20922,14585,1,NA
20190928,sep,D1,10,fungicide,Ev,2,1,seedling,5,2,0,72339,61652,1,NA
20190928,sep,D1,10,fungicide,Ev,3,1,seedling,4,4,0,53539,30936,1,NA
20190928,sep,D1,10,fungicide,Ev,A,1,adult,3,1,0,22768,20253,1,NA
20190927,sep,D2,1,fungicide,Ev,1,1,seedling,8,3,0,27186,3153,1,NA
20190927,sep,D2,1,fungicide,Ev,2,1,seedling,7,3,0,69054,6932,1,NA
20190927,sep,D2,1,fungicide,Ev,3,1,seedling,3,1,0,30230,7599,1,NA
20190927,sep,D2,1,fungicide,Ev,A,1,adult,5,2,0,31874,178,1,NA
20190927,sep,D2,2,fungicide,Ev,1,1,seedling,7,2,0,23035,0,1,NA
20190927,sep,D2,2,fungicide,Ev,2,1,seedling,6,2,0,76590,7076,1,NA
20190927,sep,D2,2,fungicide,Ev,3,1,seedling,7,2,0,80625,1035,1,NA
20190927,sep,D2,2,fungicide,Ev,A,1,adult,2,2,0,111711,78664,1,NA
20190927,sep,D2,3,fungicide,Ev,1,1,seedling,5,3,0,77170,15905,1,NA
20190927,sep,D2,3,fungicide,Ev,2,1,seedling,2,2,0,138383,62028,1,NA
20190927,sep,D2,3,fungicide,Ev,3,1,seedling,2,2,0,107815,69882,1,NA
20190927,sep,D2,3,fungicide,Ev,A,1,adult,4,2,0,18027,1193,1,NA
20190927,sep,D2,4,fungicide,Ev,1,1,seedling,4,4,0,25538,8327,1,NA
20190927,sep,D2,4,fungicide,Ev,2,1,seedling,4,3,0,19206,9851,1,NA
20190927,sep,D2,4,fungicide,Ev,3,1,seedling,5,4,0,40287,2478,1,NA
20190927,sep,D2,4,fungicide,Ev,A,1,adult,3,2,0,9844,14,1,NA
20190927,sep,D2,5,fungicide,Ev,1,1,seedling,3,1,0,119526,14116,1,NA
20190927,sep,D2,5,fungicide,Ev,2,1,seedling,2,1,0,30936,2781,1,NA
20190927,sep,D2,5,fungicide,Ev,3,1,seedling,3,1,0,17722,2307,1,NA
20190927,sep,D2,5,fungicide,Ev,A,1,adult,3,2,0,20585,10159,1,NA
20190927,sep,D2,6,fungicide,Ev,1,1,seedling,2,0,0,19117,0,1,NA
20190927,sep,D2,6,fungicide,Ev,2,1,seedling,2,1,0,75670,0,1,NA
20190927,sep,D2,6,fungicide,Ev,3,1,seedling,2,1,1,54078,1766,1,NA
20190927,sep,D2,6,fungicide,Ev,A,1,adult,3,2,0,251371,62533,1,NA
20190927,sep,D2,7,fungicide,Ev,1,1,seedling,1,1,0,40520,1930,1,NA
20190927,sep,D2,7,fungicide,Ev,2,1,seedling,2,1,0,25843,2138,1,NA
20190927,sep,D2,7,fungicide,Ev,3,1,seedling,2,1,0,26147,2590,1,NA
20190927,sep,D2,7,fungicide,Ev,A,1,adult,2,1,0,39321,317,1,NA
20190927,sep,D2,8,fungicide,Ev,1,1,seedling,5,3,1,101950,79,1,NA
20190927,sep,D2,8,fungicide,Ev,2,1,seedling,4,3,0,20294,2442,1,NA
20190927,sep,D2,8,fungicide,Ev,3,1,seedling,4,3,0,70751,308,1,NA
20190927,sep,D2,8,fungicide,Ev,A,1,adult,5,3,0,48944,0,1,NA
20190927,sep,D2,9,fungicide,Ev,1,1,seedling,2,0,0,25927,5911,1,NA
20190927,sep,D2,9,fungicide,Ev,2,1,seedling,4,3,0,43059,4377,1,NA
20190927,sep,D2,9,fungicide,Ev,3,1,seedling,2,0,0,39195,0,1,NA
20190927,sep,D2,9,fungicide,Ev,A,1,adult,5,3,0,50783,7526,1,NA
20190927,sep,D2,10,fungicide,Ev,1,1,seedling,5,3,0,68314,358,1,NA
20190927,sep,D2,10,fungicide,Ev,2,1,seedling,10,10,0,49424,11631,1,NA
20190927,sep,D2,10,fungicide,Ev,3,1,seedling,6,5,0,48450,1328,1,NA
20190927,sep,D2,10,fungicide,Ev,A,1,adult,3,2,0,107531,1228,1,NA
20190927,sep,D2,1,water,Ev,1,1,seedling,4,0,0,3918,0,1,NA
20190927,sep,D2,1,water,Ev,2,1,seedling,4,2,0,22865,11923,1,NA
20190927,sep,D2,1,water,Ev,3,1,seedling,1,0,0,4638,0,1,NA
20190927,sep,D2,2,water,Ev,1,1,seedling,6,4,1,19377,858,1,NA
20190927,sep,D2,2,water,Ev,2,1,seedling,5,3,0,10362,2289,1,NA
20190927,sep,D2,2,water,Ev,3,1,seedling,3,3,1,26652,12655,1,NA
20190927,sep,D2,2,water,Ev,A,1,adult,3,2,0,50013,28068,1,NA
20190927,sep,D2,3,water,Ev,1,1,seedling,6,2,0,41435,811,1,NA
20190927,sep,D2,3,water,Ev,2,1,seedling,3,2,0,59677,454,1,NA
20190927,sep,D2,3,water,Ev,3,1,seedling,8,3,0,66093,1478,1,NA
20190927,sep,D2,3,water,Ev,A,1,adult,5,5,0,38536,13437,1,NA
20190927,sep,D2,4,water,Ev,1,1,seedling,1,1,0,7183,1995,1,NA
20190927,sep,D2,4,water,Ev,2,1,seedling,2,0,0,23587,255,1,NA
20190927,sep,D2,4,water,Ev,3,1,seedling,3,1,0,41036,5764,1,NA
20190927,sep,D2,4,water,Ev,A,1,adult,2,0,0,49508,37,1,NA
20190927,sep,D2,5,water,Ev,1,1,seedling,3,2,0,36569,793,1,NA
20190927,sep,D2,5,water,Ev,2,1,seedling,8,6,0,63018,218,1,NA
20190927,sep,D2,5,water,Ev,3,1,seedling,6,5,0,40719,5721,1,NA
20190927,sep,D2,5,water,Ev,A,1,adult,4,3,0,38829,1836,1,NA
20190927,sep,D2,6,water,Ev,1,1,seedling,4,3,0,15142,3542,1,NA
20190927,sep,D2,6,water,Ev,2,1,seedling,3,2,0,15721,281,1,NA
20190927,sep,D2,7,water,Ev,1,1,seedling,2,1,0,28675,18466,1,NA
20190927,sep,D2,7,water,Ev,2,1,seedling,4,3,0,21019,0,1,NA
20190927,sep,D2,7,water,Ev,3,1,seedling,4,2,0,18292,3425,1,NA
20190927,sep,D2,7,water,Ev,A,1,adult,4,2,0,47473,3297,1,NA
20190927,sep,D2,8,water,Ev,1,1,seedling,1,1,1,37439,4984,1,NA
20190927,sep,D2,8,water,Ev,2,1,seedling,2,1,1,62210,344,1,NA
20190927,sep,D2,8,water,Ev,3,1,seedling,3,2,1,74809,138,1,NA
20190927,sep,D2,8,water,Ev,A,1,adult,3,1,0,22013,1437,1,NA
20190927,sep,D2,9,water,Ev,1,1,seedling,4,3,0,11650,4576,1,NA
20190927,sep,D2,9,water,Ev,2,1,seedling,3,1,0,14447,2925,1,NA
20190927,sep,D2,9,water,Ev,A,1,adult,1,0,0,5022,1043,1,NA
20190927,sep,D2,10,water,Ev,1,1,seedling,2,2,0,25792,7283,1,NA
20190927,sep,D2,10,water,Ev,2,1,seedling,4,2,0,50885,13673,1,NA
20190927,sep,D2,10,water,Ev,3,1,seedling,2,1,0,32531,25665,1,NA
20190927,sep,D2,10,water,Ev,A,1,adult,3,2,0,43858,409,1,NA
20190925,sep,D3,1,water,Ev,1,1,seedling,3,1,0,16839,1637,1,NA
20190925,sep,D3,1,water,Ev,2,1,seedling,2,0,0,4271,0,1,NA
20190925,sep,D3,1,water,Ev,A,1,adult,3,0,0,28219,1032,2,NA
20190925,sep,D3,2,water,Ev,1,1,seedling,4,3,1,34437,1016,1,NA
20190925,sep,D3,2,water,Ev,2,1,seedling,5,3,1,22985,1298,1,NA
20190925,sep,D3,2,water,Ev,3,1,seedling,3,1,0,39562,495,3,NA
20190925,sep,D3,2,water,Ev,A,1,adult,3,1,1,22441,532,1,NA
20190926,sep,D3,3,water,Ev,1,1,seedling,4,3,1,20674,1559,1,NA
20190926,sep,D3,3,water,Ev,2,1,seedling,2,1,0,64234,1846,1,NA
20190926,sep,D3,3,water,Ev,3,1,seedling,6,4,0,50252,6218,1,NA
20190926,sep,D3,3,water,Ev,A,1,adult,4,2,1,188770,155,1,NA
20190925,sep,D3,4,water,Ev,1,1,seedling,2,1,1,37527,1030,1,NA
20190925,sep,D3,4,water,Ev,2,1,seedling,4,2,0,35487,246,1,NA
20190925,sep,D3,4,water,Ev,3,1,seedling,3,2,0,19217,0,1,NA
20190925,sep,D3,4,water,Ev,A,1,adult,2,1,0,48805,1285,1,NA
20190925,sep,D3,5,water,Ev,1,1,seedling,3,1,1,119148,11934,1,NA
20190925,sep,D3,5,water,Ev,2,1,seedling,2,1,0,48743,2538,1,NA
20190925,sep,D3,5,water,Ev,3,1,seedling,2,1,0,53442,13181,1,NA
20190925,sep,D3,5,water,Ev,A,1,adult,4,2,1,123732,4418,1,NA
20190925,sep,D3,6,water,Ev,1,1,seedling,2,1,0,73425,6977,1,NA
20190925,sep,D3,6,water,Ev,2,1,seedling,3,2,1,76003,2532,1,NA
20190925,sep,D3,6,water,Ev,3,1,seedling,3,2,0,67865,707,1,NA
20190925,sep,D3,6,water,Ev,A,1,adult,3,1,0,12689,511,1,NA
20190925,sep,D3,7,water,Ev,1,1,seedling,4,2,0,34192,3847,1,NA
20190925,sep,D3,7,water,Ev,3,1,seedling,2,0,0,39841,218,1,NA
20190925,sep,D3,7,water,Ev,A,1,adult,3,2,0,20248,318,1,NA
20190926,sep,D3,8,water,Ev,1,1,seedling,5,3,0,62534,285,1,NA
20190926,sep,D3,8,water,Ev,2,1,seedling,6,4,0,60208,418,1,NA
20190926,sep,D3,8,water,Ev,3,1,seedling,6,4,0,64621,196,1,NA
20190926,sep,D3,8,water,Ev,A,1,adult,4,2,0,42088,2803,1,NA
20190925,sep,D3,9,water,Ev,1,1,seedling,3,2,0,8550,442,1,NA
20190925,sep,D3,9,water,Ev,2,1,seedling,2,1,0,90994,721,1,NA
20190925,sep,D3,9,water,Ev,3,1,seedling,3,2,0,30908,3328,1,NA
20190925,sep,D3,9,water,Ev,A,1,adult,3,0,0,21579,101,1,NA
20190925,sep,D3,10,water,Ev,1,1,seedling,3,1,0,100404,8475,1,NA
20190925,sep,D3,10,water,Ev,2,1,seedling,1,1,0,54329,14076,3,NA
20190925,sep,D3,10,water,Ev,3,1,seedling,3,1,0,84989,3597,1,NA
20190925,sep,D3,10,water,Ev,A,1,adult,3,1,0,36950,1540,1,NA
20190924,sep,D4,1,water,Ev,1,1,seedling,7,5,1,76511,18498,1,NA
20190924,sep,D4,1,water,Ev,2,1,seedling,4,1,0,56043,3014,1,NA
20190924,sep,D4,1,water,Ev,3,1,seedling,6,3,1,72696,2101,1,NA
20190924,sep,D4,1,water,Ev,A,1,adult,1,0,0,144766,13595,1,NA
20190924,sep,D4,2,water,Ev,1,1,seedling,2,1,0,169487,13732,1,NA
20190924,sep,D4,2,water,Ev,2,1,seedling,3,3,1,70086,2531,1,NA
20190924,sep,D4,2,water,Ev,3,1,seedling,4,3,1,300868,18250,1,NA
20190924,sep,D4,2,water,Ev,A,1,adult,2,0,0,103243,830,1,NA
20190924,sep,D4,3,water,Ev,2,1,seedling,2,2,0,69160,49207,1,NA
20190924,sep,D4,3,water,Ev,3,1,seedling,7,1,0,51746,22171,1,NA
20190924,sep,D4,3,water,Ev,A,1,adult,3,1,0,184882,6359,1,NA
20190924,sep,D4,4,water,Ev,1,1,seedling,1,1,1,264286,164577,1,NA
20190924,sep,D4,4,water,Ev,2,1,seedling,2,0,0,201069,13,1,NA
20190924,sep,D4,5,water,Ev,1,1,seedling,7,4,0,111428,40775,1,NA
20190924,sep,D4,5,water,Ev,2,1,seedling,6,4,0,113472,9462,1,NA
20190924,sep,D4,5,water,Ev,3,1,seedling,6,6,0,278656,60958,1,NA
20190924,sep,D4,5,water,Ev,A,1,adult,3,1,0,385543,86540,1,NA
